contract_amount,ejari_property_sub_type_ar,project_name_en,ejari_bus_property_type_ar,property_usage_en,contract_id,ejari_property_sub_type_en,project_name_ar,property_usage_ar,area_id,tenant_type_en,contract_start_date,contract_end_date,nearest_metro_en,ejari_bus_property_type_id,no_of_prop,line_number,nearest_mall_en,nearest_metro_ar,ejari_bus_property_type_en,ejari_property_sub_type_id,nearest_mall_ar,tenant_type_id,annual_amount,contract_reg_type_en,ejari_property_type_en,is_free_hold,master_project_en,contract_reg_type_ar,ejari_property_type_ar,nearest_landmark_en,area_name_en,load_timestamp,nearest_landmark_ar,ejari_property_type_id,area_name_ar,project_number,actual_area,tenant_type_ar,master_project_ar,contract_reg_type_id
44000,غرفة و صالة,CHAMPIONS TOWER1,وحدة,Residential,CNT2121571447,1bed room+Hall,شامبيونز تاور 1,سكني,435,Authority,2024-08-20,2025-08-19,Nakheel Metro Station,2,1,1,Marina Mall,محطة مترو النخيل,Unit,1.0,مارينا مول,1.0,44000,New,Flat,1,Dubai Sports City,جديد,شقه,Sports City Swimming Academy,Al Hebiah Fourth,2026-02-19 01:09:55,أكاديمية المدينة الرياضية للسباحة,842.0,الحبيه الرابعة,763.0,64.0,جهة,مدينة دبي الرياضية,1
36225,غرفتين و صالة,,وحدة,Residential,CNT2119240911,2 bed rooms+hall,,سكني,361,Person,2024-08-23,2025-08-22,Etisalat Metro Station,2,1,1,City Centre Mirdif,محطة مترو اتصالات,Unit,2.0,سيتي سنتر مردف,0.0,36225,Renew,Flat,0,,تجديد,شقه,Dubai International Airport,Muhaisanah Fourth,2026-02-19 01:09:55,مطار دبي الدولي,842.0,محيصنه الرابعه,,102.0,شخص,,2
85000,ثلاثة غرفة و صالة,DAMAC HILLS (2) - CENTAURY ,فيلا,Residential,CRT2121487476,3 bed rooms+hall,داماك هيلز ( 2 ) - سنتوري,سكني,505,Authority,2024-08-31,2025-08-30,,4,1,1,,,Villa,3.0,,1.0,85000,New,Villa,1,DAMAC HILLS 2,جديد,فيلا,,Madinat Hind 4,2026-02-19 01:09:55,,841.0,مدينة هند 4,1624.0,175.0,جهة,داماك هيليز 2,1
50000,مكتب,,وحدة افتراضية,Commercial,CNT2121690898,Office,,تجاري,240,Authority,2024-09-01,2025-08-31,Deira City Centre,5,1,1,Dubai Mall,ديرة سيتي سنتر,Virtual Unit,422.0,مول دبي,1.0,50000,New,Office,0,,جديد,مكتب,Dubai International Airport,Port Saeed,2026-02-19 01:09:55,مطار دبي الدولي,2.0,بور سعيد,,,جهة,,1
27000,غرفة و صالة,,وحدة,Residential,CNT2122132341,1bed room+Hall,,سكني,343,Person,2024-09-05,2025-09-04,Rashidiya Metro Station,2,1,1,City Centre Mirdif,محطة مترو الراشدية,Unit,1.0,سيتي سنتر مردف,0.0,27000,Renew,Flat,1,International City Phase 1,تجديد,شقه,,Al Warsan First,2026-02-19 01:09:55,,842.0,ورسان الاولى,,70.0,شخص,المدينة العالمية - المرحلة الاولى,2
125000,مكتب,LAKE CENTRAL,وحدة,Commercial,CNT2122952742,Office,ليك سنترال,تجاري,526,Authority,2024-09-15,2025-09-14,Business Bay Metro Station,2,1,1,Dubai Mall,محطة مترو الخليج التجاري,Unit,422.0,مول دبي,1.0,125000,Renew,Office,1,Business Bay,تجديد,مكتب,Downtown Dubai,Business Bay,2026-02-19 01:09:55,وسط مدينة دبي,2.0,الخليج التجارى,523.0,75.0,جهة,الخليج التجاري,2
140000,غرفتين و صالة,,وحدة,Residential,CNT2125578274,2 bed rooms+hall,,سكني,266,Person,2024-11-01,2025-10-31,Emirates Towers Metro Station,2,1,1,Dubai Mall,محطة مترو أبراج الإمارات,Unit,2.0,مول دبي,0.0,140000,Renew,Flat,1,Jumeirah Garden City,تجديد,شقه,Burj Khalifa,Al Satwa,2026-02-19 01:09:55,برج خليفة,842.0,السطوه,,102.0,شخص,جميرا جاردن سيتي,2
186000,ثلاثة غرفة و صالة,MARINA PINNACLE,وحدة,Residential,CRT2125127996,3 bed rooms+hall,مارينا بيناكل,سكني,330,Authority,2024-11-10,2025-11-09,Mina Seyahi,2,1,1,Marina Mall,مينا السياحي,Unit,3.0,مارينا مول,1.0,186000,New,Flat,1,Dubai Marina,جديد,شقه,Burj Al Arab,Marsa Dubai,2026-02-19 01:09:55,برج العرب,842.0,مرسى دبي,817.0,147.0,جهة,دبي مارينا,1
35000,مكتب,,وحدة,Commercial,CNT2124591368,Office,,تجاري,347,Authority,2024-11-10,2025-11-09,Noor Bank Metro Station,2,1,1,Dubai Mall,محطة مترو نور بنك,Unit,422.0,مول دبي,1.0,35000,New,Office,0,,جديد,مكتب,Downtown Dubai,Al Goze Third,2026-02-19 01:09:55,وسط مدينة دبي,2.0,القوز الثالثه,,46.0,جهة,,1
15000,مكتب,,وحدة,Commercial,CRT2124966606,Office,,تجاري,233,Authority,2024-11-13,2025-11-12,Abu Baker Al Siddique Metro Station,2,1,1,,محطة مترو أبو بكر الصديق,Unit,422.0,,1.0,15000,New,Office,0,,جديد,مكتب,Dubai International Airport,Hor Al Anz,2026-02-19 01:09:55,مطار دبي الدولي,2.0,هور العنز,,50.0,جهة,,1
66000,مكتب,B2B TOWER,وحدة,Commercial,CNT2127037476,Office,برج بي تو بي,تجاري,526,Authority,2024-11-30,2025-11-29,Buj Khalifa Dubai Mall Metro Station,2,1,1,Dubai Mall,محطة مترو بوج خليفة دبي مول,Unit,422.0,مول دبي,1.0,66000,Renew,Office,1,Business Bay,تجديد,مكتب,Downtown Dubai,Business Bay,2026-02-19 01:09:55,وسط مدينة دبي,2.0,الخليج التجارى,19.0,51.0,جهة,الخليج التجاري,2
115200,غرفه سكن عمال,,وحدة,Residential,CNT2128955001,Room in labor Camp,,سكني,459,Authority,2024-12-01,2025-11-30,,2,15,12,,,Unit,12.0,,1.0,115200,New,Labor Camps,1,Dubai Investment Park Second,جديد,سكن عمال,Expo 2020 Site,Dubai Investment Park Second,2026-02-19 01:09:55,موقع إكسبو 2020,4.0,مجمع دبي للاستثمار الثاني,,15.0,جهة,مجمع دبي للاستثمار الثاني,1
20000,مكتب,,وحدة,Commercial,CNT2125987596,Office,,تجاري,233,Authority,2024-12-05,2025-12-04,Abu Hail Metro Station,2,1,1,City Centre Mirdif,محطة مترو أبو هيل,Unit,422.0,سيتي سنتر مردف,1.0,20000,New,Office,0,,جديد,مكتب,Dubai International Airport,Hor Al Anz,2026-02-19 01:09:55,مطار دبي الدولي,2.0,هور العنز,,30.0,جهة,,1
20000,مكتب,,وحدة افتراضية,Commercial,CNT2126354529,Office,,تجاري,308,Authority,2024-12-12,2025-12-11,Noor Bank Metro Station,5,1,1,Mall of the Emirates,محطة مترو نور بنك,Virtual Unit,422.0,مول الإمارات,1.0,20000,New,Office,0,,جديد,مكتب,Burj Al Arab,Al Goze Industrial First,2026-02-19 01:09:55,برج العرب,2.0,القوز الصناعيه الاولى,,,جهة,,1
6400000,غرفه سكن عمال,,وحدة,Residential,CRT2126692356,Room in labor Camp,,سكني,395,Authority,2024-12-15,2026-12-14,UAE Exchange Metro Station,2,245,234,Ibn-e-Battuta Mall,محطة مترو الإمارات العربية المتحدة للصرافة,Unit,12.0,ابن بطوطة مول,1.0,3200000,New,Labor Camps,1,JABAL ALI INDUSTRIAL DEVELOPMENT,جديد,سكن عمال,Expo 2020 Site,Jabal Ali Industrial First,2026-02-19 01:09:55,موقع إكسبو 2020,4.0,جبل على الصناعية الأولى,,12.0,جهة,جبل علي الصناعية للتطوير,1
50820,غرفتين و صالة,,وحدة,Residential,CNT2126414659,2 bed rooms+hall,,سكني,301,Person,2024-12-15,2025-12-14,STADIUM Metro Station,2,1,1,City Centre Mirdif,محطة مترو الاستاد,Unit,2.0,سيتي سنتر مردف,0.0,50820,Renew,Flat,0,,تجديد,شقه,Dubai International Airport,Al Nahda Second,2026-02-19 01:09:55,مطار دبي الدولي,842.0,النهده الثانيه,,116.0,شخص,,2
57750,غرفة و صالة,,وحدة,Residential,CNT2128816741,1bed room+Hall,,سكني,271,Person,2024-12-25,2025-12-24,Oud Metha Metro Station,2,1,1,Dubai Mall,محطة مترو عود ميثاء,Unit,1.0,مول دبي,0.0,57750,Renew,Flat,0,,تجديد,شقه,Dubai International Airport,Al Karama,2026-02-19 01:09:55,مطار دبي الدولي,842.0,الكرامه,,1.0,شخص,,2
28875,غرفة و صالة,,وحدة,Residential,CNT2127446023,1bed room+Hall,,سكني,361,Person,2024-12-30,2025-12-29,Etisalat Metro Station,2,1,1,City Centre Mirdif,محطة مترو اتصالات,Unit,1.0,سيتي سنتر مردف,0.0,28875,Renew,Flat,0,,تجديد,شقه,Dubai International Airport,Muhaisanah Fourth,2026-02-19 01:09:55,مطار دبي الدولي,842.0,محيصنه الرابعه,,70.0,شخص,,2
84000,غرفتين و صالة,,وحدة,Residential,CNT2126821172,2 bed rooms+hall,,سكني,444,Person,2025-01-01,2025-12-31,Dubai Internet City,2,1,1,Mall of the Emirates,مدينة دبي للإنترنت,Unit,2.0,مول الإمارات,0.0,84000,Renew,Flat,1,Motor City,تجديد,شقه,Sports City Swimming Academy,Al Hebiah First,2026-02-19 01:09:55,أكاديمية المدينة الرياضية للسباحة,842.0,الحبيه الاولى,,110.0,شخص,موتور ستي,2
145200,,,أرض,Multi Usage,CNT2129118576,,,متعدد الاستخدامات,319,Authority,2025-01-11,2026-01-10,Creek Metro Station,0,1,1,City Centre Mirdif,محطة مترو الخور,Land,,سيتي سنتر مردف,1.0,145200,Renew,,0,,تجديد,,Downtown Dubai,Ras Al Khor Industrial Second,2026-02-19 01:09:55,وسط مدينة دبي,,راس الخور الصناعيه الثانيه,,2248.0,جهة,,2
21972,مكتب,,وحدة,Commercial,CNT2127575711,Office,,تجاري,309,Authority,2025-01-15,2025-05-07,First Abu Dhabi Bank Metro Station,2,1,1,Mall of the Emirates,محطة مترو بنك أبوظبي الأول,Unit,422.0,مول الإمارات,1.0,70000,Renew,Office,0,,تجديد,مكتب,Burj Al Arab,Al Goze Industrial Third,2026-02-19 01:09:55,برج العرب,2.0,القوز الصناعيه الثالثه,,118.0,جهة,,2
15000,مكتب,,وحدة افتراضية,Commercial,CNT2128120539,Office,,تجاري,362,Authority,2025-01-17,2026-01-16,Baniyas Square Metro Station,5,1,1,Dubai Mall,محطة مترو ميدان بني ياس,Virtual Unit,422.0,مول دبي,1.0,15000,New,Office,0,,جديد,مكتب,Dubai International Airport,Naif,2026-02-19 01:09:55,مطار دبي الدولي,2.0,نايف,,,جهة,,1
42000,أستوديو,MIDTOWN - DANIA,وحدة,Residential,CRT2128826946,Studio,ميدتاون - دنيا,سكني,485,Authority,2025-02-01,2026-01-31,Harbour Tower,2,1,1,Ibn-e-Battuta Mall,برج هاربور,Unit,11.0,ابن بطوطة مول,1.0,42000,New,Flat,1,International Media Production Zone,جديد,شقه,Sports City Swimming Academy,Me'Aisem First,2026-02-19 01:09:55,أكاديمية المدينة الرياضية للسباحة,842.0,معيصم الأول,1731.0,41.0,جهة,المنطقة العالمية للإنتاج الإعلامي,1
146410,اربعة غرف و صالة,,فيلا,Residential,CNT2129376177,4 bed rooms+hall,,سكني,378,Person,2025-02-01,2026-01-31,Terminal 3 ,4,1,1,City Centre Mirdif,الممر 3,Villa,4.0,سيتي سنتر مردف,0.0,146410,Renew,Villa,0,,تجديد,فيلا,Dubai International Airport,Al Garhoud,2026-02-19 01:09:55,مطار دبي الدولي,841.0,القرهود,,1.0,شخص,,2
40000,محل,,وحدة,Commercial,CNT2128927069,Shop,,تجاري,398,Authority,2025-02-01,2026-01-31,,2,1,1,,,Unit,421.0,,1.0,40000,Renew,Shop,0,,تجديد,محل,,Al Aweer First,2026-02-19 01:09:55,,1.0,العوير الأولى,,39.0,جهة,,2
33000,أستوديو,ELITE 6 SPORTS RESIDENCE,وحدة,Residential,CNT2129268991,Studio,إيليت 6 سبورتس ريزيدنس,سكني,435,Person,2025-02-05,2026-02-04,Nakheel Metro Station,2,1,1,Marina Mall,محطة مترو النخيل,Unit,11.0,مارينا مول,0.0,33000,Renew,Flat,1,Dubai Sports City,تجديد,شقه,Sports City Swimming Academy,Al Hebiah Fourth,2026-02-19 01:09:55,أكاديمية المدينة الرياضية للسباحة,842.0,الحبيه الرابعة,330.0,42.0,شخص,مدينة دبي الرياضية,2
13000000,غرفه سكن عمال,,وحدة,Residential,CNT2130970627,Room in labor Camp,,سكني,455,Authority,2025-02-15,2027-02-14,,2,167,88,,,Unit,12.0,,1.0,6500000,New,Labor Camps,1,Dubai Industrial City,جديد,سكن عمال,Al Makhtoum International Airport,Saih Shuaib 4,2026-02-19 01:09:55,مطار آل مكتوم الدولي,4.0,سيح شعيب 4,,23.0,جهة,مدينة دبي الصناعية,1
107736,مكتب,,وحدة افتراضية,Commercial,CNT2129933171,Office,,تجاري,371,Authority,2025-02-20,2026-02-19,Knowledge Village,5,1,1,Marina Mall,قرية المعرفة,Virtual Unit,422.0,مارينا مول,1.0,107736,Renew,Office,1,,تجديد,مكتب,Burj Al Arab,Al Safouh Second,2026-02-19 01:09:55,برج العرب,2.0,الصفوح الثانيه,,,جهة,,2
55000,غرفة و صالة,,وحدة,Residential,CNT2129846998,1bed room+Hall,,سكني,483,Person,2025-02-27,2026-02-26,Rashidiya Metro Station,2,1,1,City Centre Mirdif,محطة مترو الراشدية,Unit,1.0,سيتي سنتر مردف,0.0,55000,New,Flat,1,International City Phase 3,جديد,شقه,,Warsan Fourth,2026-02-19 01:09:55,,842.0,ورسان الرابعة,,83.0,شخص,المدينة العالمية - المرحلة الثالثة,1
33957,غرفة و صالة,,وحدة,Residential,CNT2129858401,1bed room+Hall,,سكني,343,Person,2025-03-01,2026-02-28,Rashidiya Metro Station,2,1,1,City Centre Mirdif,محطة مترو الراشدية,Unit,1.0,سيتي سنتر مردف,0.0,33957,Renew,Flat,1,International City Phase 1,تجديد,شقه,,Al Warsan First,2026-02-19 01:09:55,,842.0,ورسان الاولى,,69.0,شخص,المدينة العالمية - المرحلة الاولى,2
75000,ثلاثة غرفة و صالة,,وحدة,Residential,CNT2129929699,3 bed rooms+hall,,سكني,342,Person,2025-03-04,2026-03-03,Creek Metro Station,2,1,1,City Centre Mirdif,محطة مترو الخور,Unit,3.0,سيتي سنتر مردف,0.0,75000,Renew,Flat,0,,تجديد,شقه,Dubai International Airport,Ras Al Khor Industrial Third,2026-02-19 01:09:55,مطار دبي الدولي,842.0,راس الخور الصناعيه الثالثه,,152.0,شخص,,2
41000,غرفة و صالة,,وحدة,Residential,CNT2130008671,1bed room+Hall,,سكني,361,Person,2025-03-05,2026-03-04,Al Qusais Metro Station,2,1,1,City Centre Mirdif,محطة مترو القصيص,Unit,1.0,سيتي سنتر مردف,0.0,41000,Renew,Flat,0,,تجديد,شقه,Dubai International Airport,Muhaisanah Fourth,2026-02-19 01:09:55,مطار دبي الدولي,842.0,محيصنه الرابعه,,70.0,شخص,,2
20000,مكتب,,وحدة,Commercial,CNT2130092488,Office,,تجاري,233,Authority,2025-03-10,2026-03-09,Abu Baker Al Siddique Metro Station,2,1,1,,محطة مترو أبو بكر الصديق,Unit,422.0,,1.0,20000,New,Office,0,,جديد,مكتب,Dubai International Airport,Hor Al Anz,2026-02-19 01:09:55,مطار دبي الدولي,2.0,هور العنز,,30.0,جهة,,1
48000,أستوديو,SIROYA GARDENS,وحدة,Residential,CRT2130733596,Studio,حدائق سيرويا,سكني,441,Authority,2025-03-14,2026-03-13,Dubai Internet City,2,1,1,Mall of the Emirates,مدينة دبي للإنترنت,Unit,11.0,مول الإمارات,1.0,48000,Renew,Flat,1,Jumeirah Village Circle,تجديد,شقه,Sports City Swimming Academy,Al Barsha South Fourth,2026-02-19 01:09:55,أكاديمية المدينة الرياضية للسباحة,842.0,البرشاء جنوب الرابعة,726.0,37.0,جهة,قرية جميرا الدائرية,2
57840,مكتب,,وحدة,Commercial,CNT2130600170,Office,,تجاري,368,Authority,2025-03-15,2026-03-14,Sharaf Dg Metro Station,2,1,1,Mall of the Emirates,محطة مترو شرف دي جي,Unit,422.0,مول الإمارات,1.0,57840,Renew,Office,0,,تجديد,مكتب,Burj Al Arab,Al Barsha First,2026-02-19 01:09:55,برج العرب,2.0,البرشاء الاولى,,69.0,جهة,,2
53194,غرفة و صالة,,وحدة,Residential,CNT2130312809,1bed room+Hall,,سكني,278,Authority,2025-03-20,2025-12-31,Al Fahidi Metro Station,2,1,1,Dubai Mall,محطة مترو الفهيدي,Unit,1.0,مول دبي,1.0,68000,New,Flat,0,,جديد,شقه,Burj Khalifa,Mankhool,2026-02-19 01:09:55,برج خليفة,842.0,منخول,,55.0,جهة,,1
1200000,غرفه سكن عمال,,وحدة افتراضية,Residential,CNT2134052273,Room in labor Camp,,سكني,395,Authority,2025-03-20,2026-03-19,DANUBE Metro Station,5,198,2,Ibn-e-Battuta Mall,محطة مترو الدانوب,Virtual Unit,12.0,ابن بطوطة مول,1.0,1200000,Renew,Labor Camps,0,,تجديد,سكن عمال,Expo 2020 Site,Jabal Ali Industrial First,2026-02-19 01:09:55,موقع إكسبو 2020,4.0,جبل على الصناعية الأولى,,,جهة,,2
182400,غرفه سكن عمال,,وحدة,Residential,CNT2130362260,Room in labor Camp,,سكني,372,Authority,2025-04-01,2026-03-31,Noor Bank Metro Station,2,8,8,Mall of the Emirates,محطة مترو نور بنك,Unit,12.0,مول الإمارات,1.0,182400,Renew,Labor Camps,0,,تجديد,سكن عمال,Burj Al Arab,Al Goze Industrial Second,2026-02-19 01:09:55,برج العرب,4.0,القوز الصناعيه الثانيه,,12.0,جهة,,2
4800000,أستوديو,,وحدة,Residential,CNT2128318031,Studio,,سكني,362,Authority,2025-04-01,2026-03-31,Baniyas Square Metro Station,2,180,87,Dubai Mall,محطة مترو ميدان بني ياس,Unit,11.0,مول دبي,1.0,4800000,New,Flat,0,,جديد,شقه,Dubai International Airport,Naif,2026-02-19 01:09:55,مطار دبي الدولي,842.0,نايف,,29.0,جهة,,1
15000,مكتب,,وحدة,Commercial,CRT2130349316,Office,,تجاري,233,,2025-04-02,2026-04-01,Abu Baker Al Siddique Metro Station,2,1,1,,محطة مترو أبو بكر الصديق,Unit,422.0,,,15000,New,Office,0,,جديد,مكتب,Dubai International Airport,Hor Al Anz,2026-02-19 01:09:55,مطار دبي الدولي,2.0,هور العنز,,30.0,,,1
24800,أستوديو,,وحدة,Residential,CNT2130214485,Studio,,سكني,483,Person,2025-04-03,2026-04-02,Rashidiya Metro Station,2,1,1,City Centre Mirdif,محطة مترو الراشدية,Unit,11.0,سيتي سنتر مردف,0.0,24800,Renew,Flat,1,International City Phase 3,تجديد,شقه,,Warsan Fourth,2026-02-19 01:09:55,,842.0,ورسان الرابعة,,41.0,شخص,المدينة العالمية - المرحلة الثالثة,2
20000,محل,,وحدة,Commercial,CRT2132614106,Shop,,تجاري,363,,2025-04-06,2026-04-05,Airport Free Zone,2,1,2,City Centre Mirdif,المنطقة الحرة بالمطار,Unit,421.0,سيتي سنتر مردف,,20000,Renew,Shop,0,,تجديد,محل,Dubai International Airport,Al Qusais Industrial First,2026-02-19 01:09:55,مطار دبي الدولي,1.0,القصيص الصناعيه الاولى,,90.0,,,2
77000,غرفتين و صالة,,وحدة,Residential,CNT2131102946,2 bed rooms+hall,,سكني,278,Person,2025-04-17,2026-04-16,Al Fahidi Metro Station,2,1,1,Dubai Mall,محطة مترو الفهيدي,Unit,2.0,مول دبي,0.0,77000,Renew,Flat,0,,تجديد,شقه,Burj Khalifa,Mankhool,2026-02-19 01:09:55,برج خليفة,842.0,منخول,,126.0,شخص,,2
20000,مكتب,,وحدة,Commercial,CNT2130552714,Office,,تجاري,233,Authority,2025-04-17,2026-04-16,Abu Baker Al Siddique Metro Station,2,1,1,City Centre Mirdif,محطة مترو أبو بكر الصديق,Unit,422.0,سيتي سنتر مردف,1.0,20000,New,Office,0,,جديد,مكتب,Dubai International Airport,Hor Al Anz,2026-02-19 01:09:55,مطار دبي الدولي,2.0,هور العنز,,30.0,جهة,,1
20000,مكتب,,وحدة,Commercial,CNT2130878630,Office,,تجاري,362,Authority,2025-05-12,2026-05-11,Baniyas Square Metro Station,2,1,1,Dubai Mall,محطة مترو ميدان بني ياس,Unit,422.0,مول دبي,1.0,20000,New,Office,0,,جديد,مكتب,Dubai International Airport,Naif,2026-02-19 01:09:55,مطار دبي الدولي,2.0,نايف,,30.0,جهة,,1
230000,اربعة غرف و صالة,,فيلا,Residential,CRT2131052485,4 bed rooms+hall,,سكني,442,Person,2025-05-15,2026-05-14,Nakheel Metro Station,4,1,1,Marina Mall,محطة مترو النخيل,Villa,4.0,مارينا مول,0.0,230000,Renew,Villa,1,Jumeirah Village Triangle,تجديد,فيلا,Sports City Swimming Academy,Al Barsha South Fifth,2026-02-19 01:09:55,أكاديمية المدينة الرياضية للسباحة,841.0,البرشاء جنوب الخامسة,,173.0,شخص,قرية جميرا المثلثة,2
57000,غرفة و صالة,,وحدة,Residential,CNT2130814117,1bed room+Hall,,سكني,278,Person,2025-05-18,2026-06-17,Burjuman Metro Station,2,1,1,Dubai Mall,محطة مترو برجمان,Unit,1.0,مول دبي,0.0,57000,New,Flat,0,,جديد,شقه,Burj Khalifa,Mankhool,2026-02-19 01:09:55,برج خليفة,842.0,منخول,,632.0,شخص,,1
62000,غرفة و صالة,,وحدة,Residential,CNT2130945104,1bed room+Hall,,سكني,441,Person,2025-05-25,2026-05-24,Dubai Internet City,2,1,1,Mall of the Emirates,مدينة دبي للإنترنت,Unit,1.0,مول الإمارات,0.0,62000,New,Flat,1,Jumeirah Village Circle,جديد,شقه,Sports City Swimming Academy,Al Barsha South Fourth,2026-02-19 01:09:55,أكاديمية المدينة الرياضية للسباحة,842.0,البرشاء جنوب الرابعة,,79.0,شخص,قرية جميرا الدائرية,1
80000,محل,,وحدة,Commercial,CNT2131292815,Shop,,تجاري,339,Authority,2025-06-05,2026-06-04,Palm Deira Metro Stations,2,1,1,Dubai Mall,محطات مترو نخلة ديرة,Unit,421.0,مول دبي,1.0,80000,Renew,Shop,0,,تجديد,محل,Dubai International Airport,Al Mararr,2026-02-19 01:09:55,مطار دبي الدولي,1.0,المرر,,17.0,جهة,,2
945000,غرفه سكن عمال,,وحدة افتراضية,Residential,CNT2131867895,Room in labor Camp,,سكني,395,Authority,2025-06-16,2026-06-15,DANUBE Metro Station,5,100,59,Ibn-e-Battuta Mall,محطة مترو الدانوب,Virtual Unit,12.0,ابن بطوطة مول,1.0,945000,New,Labor Camps,0,,جديد,سكن عمال,Expo 2020 Site,Jabal Ali Industrial First,2026-02-19 01:09:55,موقع إكسبو 2020,4.0,جبل على الصناعية الأولى,,,جهة,,1
4622,غرفتين و صالة,,وحدة,Residential,CNT2131302301,2 bed rooms+hall,,سكني,372,Person,2025-06-18,2025-07-17,Noor Bank Metro Station,2,1,1,Mall of the Emirates,محطة مترو نور بنك,Unit,2.0,مول الإمارات,0.0,55464,New,Flat,1,,جديد,شقه,Downtown Dubai,Al Goze Industrial Second,2026-02-19 01:09:55,وسط مدينة دبي,842.0,القوز الصناعيه الثانيه,,112.0,شخص,,1
269722,محل,,وحدة,Commercial,CNT2132206019,Shop,,تجاري,231,Authority,2025-06-20,2026-08-19,Al Qiyadah Metro Station,2,1,1,,محطة مترو القيادة,Unit,421.0,,1.0,269722,New,Shop,0,,جديد,محل,Dubai International Airport,Al Mamzer,2026-02-19 01:09:55,مطار دبي الدولي,1.0,الممزر,,391.0,جهة,,1
3000000,سكن عمال,,وحدة افتراضية,Residential,CNT2131676295,Labor Camp,,سكني,395,Authority,2025-06-21,2026-06-20,DANUBE Metro Station,5,430,126,Ibn-e-Battuta Mall,محطة مترو الدانوب,Virtual Unit,38.0,ابن بطوطة مول,1.0,3000000,New,Labor Camps,0,,جديد,سكن عمال,Expo 2020 Site,Jabal Ali Industrial First,2026-02-19 01:09:55,موقع إكسبو 2020,4.0,جبل على الصناعية الأولى,,,جهة,,1
85000,غرفتين و صالة,,وحدة,Residential,CNT2131840746,2 bed rooms+hall,,سكني,325,Person,2025-06-22,2026-06-21,Burjuman Metro Station,2,1,1,Dubai Mall,محطة مترو برجمان,Unit,2.0,مول دبي,0.0,85000,Renew,Flat,0,,تجديد,شقه,Dubai International Airport,Um Hurair First,2026-02-19 01:09:55,مطار دبي الدولي,842.0,ام هرير الاولى,,122.0,شخص,,2
15000,مكتب,,وحدة افتراضية,Commercial,CNT2131673564,Office,,تجاري,278,Authority,2025-07-02,2026-07-01,Burjuman Metro Station,5,1,1,Dubai Mall,محطة مترو برجمان,Virtual Unit,422.0,مول دبي,1.0,15000,New,Office,0,,جديد,مكتب,Dubai International Airport,Mankhool,2026-02-19 01:09:55,مطار دبي الدولي,2.0,منخول,,,جهة,,1
68355,غرفة و صالة,,وحدة,Residential,CNT2131901815,1bed room+Hall,,سكني,378,Authority,2025-07-05,2026-07-04,Terminal 3 ,2,1,1,City Centre Mirdif,الممر 3,Unit,1.0,سيتي سنتر مردف,1.0,68355,Renew,Flat,0,,تجديد,شقه,Dubai International Airport,Al Garhoud,2026-02-19 01:09:55,مطار دبي الدولي,842.0,القرهود,,87.0,جهة,,2
50000,غرفة و صالة,,وحدة,Residential,CNT2131690809,1bed room+Hall,,سكني,305,Authority,2025-07-10,2026-07-09,Al Nahda Metro Station,2,1,1,City Centre Mirdif,محطة مترو النهضة,Unit,1.0,سيتي سنتر مردف,1.0,50000,New,Flat,0,,جديد,شقه,Dubai International Airport,AL QUSAIS,2026-02-19 01:09:55,مطار دبي الدولي,842.0,القصيص,,51.0,جهة,,1
88000,غرفتين و صالة,,وحدة,Residential,CNT2131387459,2 bed rooms+hall,,سكني,409,Person,2025-07-20,2026-07-19,Sharaf Dg Metro Station,2,1,1,Mall of the Emirates,محطة مترو شرف دي جي,Unit,2.0,مول الإمارات,0.0,88000,Renew,Flat,1,Arjan,تجديد,شقه,Motor City,Al Barshaa South Third,2026-02-19 01:09:55,موتور سيتي,842.0,البرشاء جنوب الثالثة,,132.0,شخص,أرجان,2
80000,غرفه سكن عمال,,وحدة افتراضية,Residential,CNT2131991187,Room in labor Camp,,سكني,372,Authority,2025-07-24,2026-03-23,Noor Bank Metro Station,5,10,2,Mall of the Emirates,محطة مترو نور بنك,Virtual Unit,12.0,مول الإمارات,1.0,120000,New,Labor Camps,0,,جديد,سكن عمال,Downtown Dubai,Al Goze Industrial Second,2026-02-19 01:09:55,وسط مدينة دبي,4.0,القوز الصناعيه الثانيه,,,جهة,,1
38580,غرفة و صالة,,وحدة,Residential,CNT2132465802,1bed room+Hall,,سكني,343,Person,2025-07-25,2026-07-24,Rashidiya Metro Station,2,1,1,City Centre Mirdif,محطة مترو الراشدية,Unit,1.0,سيتي سنتر مردف,0.0,38580,Renew,Flat,1,WARSAN FIRST DEVELOPMENT,تجديد,شقه,Dubai International Airport,Al Warsan First,2026-02-19 01:09:55,مطار دبي الدولي,842.0,ورسان الاولى,,70.0,شخص,ورسان الأولى للتطوير,2
76000,غرفة و صالة,,وحدة,Residential,CNT2132070067,1bed room+Hall,,سكني,244,Person,2025-07-26,2027-07-25,Al Rigga Metro Station,2,1,1,Dubai Mall,محطة مترو الرقة,Unit,1.0,مول دبي,0.0,38000,Renew,Flat,0,,تجديد,شقه,Dubai International Airport,Al Murqabat,2026-02-19 01:09:55,مطار دبي الدولي,842.0,المرقبات,,52.0,شخص,,2
15000,مكتب,,وحدة افتراضية,Commercial,CNT2132016260,Office,,تجاري,367,Authority,2025-07-28,2026-07-27,Al Ghubaiba Metro Station,5,1,1,Dubai Mall,محطة مترو الغبيبة,Virtual Unit,422.0,مول دبي,1.0,15000,New,Office,0,,جديد,مكتب,Dubai International Airport,Al Suq Al Kabeer,2026-02-19 01:09:55,مطار دبي الدولي,2.0,السوق الكبير,,,جهة,,1
